temperatura,humedad_relativa,precipitacion,deficit_presion_vapor,velocidad_viento,temperatura_suelo,es_dia,radiacion,year,month,day,hour,id
28.0,22,0.0,2.94,16.1,33.4,1,847.0,2017,5,16,15,"0b7a8475-74f2-43e4-9301-061e58286bb9"
27.5,24,0.0,2.81,15.7,32.5,1,528.0,2017,5,16,16,"8e471df3-a505-401f-8796-eb1ce320c485"
27.0,25,0.1,2.67,14.0,31.6,1,417.0,2017,5,16,17,"11961259-8c52-4922-8848-aa2fe370b28d"
25.4,25,0.0,2.44,16.7,29.9,1,195.0,2017,5,16,18,"6b0f46e7-7b85-4b7e-b221-e9d83a0d604c"
24.6,30,0.0,2.16,11.7,28.1,1,52.0,2017,5,16,19,"97a08ee4-d860-4345-ba06-4e648839b266"
22.1,44,0.0,1.48,23.2,26.4,0,0.0,2017,5,16,20,"68a55954-0280-4b87-ac14-6b852d817370"
20.7,53,0.0,1.16,22.0,25.0,0,0.0,2017,5,16,21,"ea5a700e-9a5d-41f1-be0f-3f35642d8a7a"
19.4,57,0.0,0.96,10.0,23.8,0,0.0,2017,5,16,22,"e8410fcd-7b5e-4928-b609-8311eb50b2bf"
18.0,63,0.0,0.76,6.7,22.7,0,0.0,2017,5,16,23,"1ad96863-8ff5-48fd-90b7-a15f3252943c"
17.4,65,0.0,0.7,11.1,21.9,0,0.0,2017,5,17,0,"5b9b3109-8028-4c39-bee4-0bf496a0fa3f"
17.5,63,0.0,0.73,14.8,21.3,0,0.0,2017,5,17,1,"dbe550b8-4f69-406a-83e0-d310e0bdd118"
17.3,63,0.0,0.74,16.9,20.8,0,0.0,2017,5,17,2,"7df10d4b-99da-4ff5-afa6-7116a974b8d3"
17.0,63,0.0,0.72,17.9,20.4,0,0.0,2017,5,17,3,"b34e8ce2-a0ac-4e86-b6d8-656a4e46d040"
16.4,66,0.0,0.63,15.6,20.0,0,0.0,2017,5,17,4,"000b2d9f-ac73-484b-b0d2-8bd546f5143c"
16.0,68,0.0,0.57,13.9,19.6,0,0.0,2017,5,17,5,"06a63354-dd05-4379-9b87-1ffd5203ff9c"
15.3,72,0.0,0.49,11.1,19.3,0,0.0,2017,5,17,6,"a035427d-ff60-46cf-998c-64134fe40653"
17.5,63,0.0,0.75,13.8,19.4,1,60.0,2017,5,17,7,"c54aacd7-47f5-4eab-9e96-34f7d4a39717"
20.6,53,0.0,1.14,14.0,21.0,1,272.0,2017,5,17,8,"de9a53d4-1713-49be-af66-7f9acd30b089"
22.7,42,0.0,1.6,13.0,23.3,1,513.0,2017,5,17,9,"635fded7-a751-48e1-8dfe-eb0c4158e831"
24.6,34,0.0,2.03,10.2,26.2,1,734.0,2017,5,17,10,"f892b44a-577c-4296-8f28-7ce761de0aba"
26.2,29,0.0,2.42,7.6,29.2,1,908.0,2017,5,17,11,"7c298b87-5fda-4bcd-b3cb-e91adc72f199"
27.5,26,0.0,2.71,5.9,32.0,1,1021.0,2017,5,17,12,"f23172da-20d2-4353-a2a8-3bee2e1da843"
28.4,24,0.0,2.94,4.6,34.4,1,1064.0,2017,5,17,13,"c489c009-eb96-4ad2-b5e7-7e006d19417e"
29.1,22,0.0,3.13,4.3,35.9,1,994.0,2017,5,17,14,"abe9410c-eeb3-4f98-b082-20ffb356da5b"
29.9,21,0.0,3.33,6.3,36.6,1,854.0,2017,5,17,15,"661ae118-9bb5-4ab3-a0b9-dc28075cc504"
27.9,21,0.0,2.97,12.9,35.3,1,504.0,2017,5,17,16,"6f59a80d-939d-4498-9fdd-b365945874a9"
27.1,22,0.0,2.79,9.7,33.3,1,261.0,2017,5,17,17,"be7e1a6d-fd26-4e14-a853-c553031f4607"
28.5,18,0.0,3.19,9.8,31.6,1,206.0,2017,5,17,18,"22dcae1c-8867-48a2-ab76-d3afb2ef1e5d"
25.6,32,0.0,2.24,8.0,29.8,1,85.0,2017,5,17,19,"109a2d7c-b364-49cc-90b3-58898c33cb1b"
21.8,46,0.0,1.4,7.4,27.6,0,0.0,2017,5,17,20,"91c52292-7baa-4ce6-b08c-612c27d7ff0d"
21.2,49,0.0,1.28,5.1,26.0,0,0.0,2017,5,17,21,"1a093c14-244e-480c-812a-12db368a4633"
20.1,59,0.0,0.97,17.7,25.1,0,0.0,2017,5,17,22,"109b1f5d-3b40-4e85-b1e5-6b72a6e38438"
18.6,60,0.0,0.85,17.2,24.1,0,0.0,2017,5,17,23,"b7f7fff7-9622-43af-a6b3-ef5bd8a03c16"
18.1,60,0.0,0.83,12.3,23.3,0,0.0,2017,5,18,0,"619b49b1-774a-45a9-a896-0f1c531c959a"
17.7,65,0.0,0.72,7.9,22.5,0,0.0,2017,5,18,1,"45c35aed-092d-401a-aea9-c29b97633f59"
17.1,66,0.0,0.67,9.3,21.8,0,0.0,2017,5,18,2,"248d2663-72a6-4708-981e-70946be5be37"
16.7,66,0.0,0.65,13.2,21.3,0,0.0,2017,5,18,3,"9b48c083-6f6a-4000-8b85-ee36d3ccd3fa"
16.5,67,0.0,0.62,11.9,20.8,0,0.0,2017,5,18,4,"fa2ec121-d2e3-4fde-90e4-9886f11f4a50"
16.0,69,0.0,0.56,5.3,20.4,0,0.0,2017,5,18,5,"8b76e7f3-b537-4a6c-ab76-784a5a14691d"
16.5,66,0.0,0.64,5.6,20.2,0,0.0,2017,5,18,6,"0b3d4498-1347-4aaf-af82-4da65d83dc52"
18.3,60,0.0,0.84,11.0,20.3,1,55.0,2017,5,18,7,"0fbfd1e9-1208-4b82-8bd9-b6e4b44d35e2"
21.4,44,0.0,1.43,10.0,21.9,1,268.0,2017,5,18,8,"185a825f-d4c9-4d77-8597-87d0728451f9"
23.3,31,0.0,1.98,10.8,24.3,1,507.0,2017,5,18,9,"cb236c65-5064-4a65-92e4-97ce80fa6483"
25.3,25,0.0,2.4,9.3,27.2,1,734.0,2017,5,18,10,"b70b794a-b11c-4149-aa06-86b10b11d113"
26.9,23,0.0,2.74,9.0,30.2,1,902.0,2017,5,18,11,"0d956da1-6e66-4506-910f-a5e8121914c6"
28.0,21,0.0,2.98,6.1,32.9,1,994.0,2017,5,18,12,"d0e270ec-7cd4-4362-a8b9-ae6856ed4790"
29.0,20,0.0,3.22,5.2,35.3,1,1055.0,2017,5,18,13,"0ff75aba-785b-4f6c-ab74-c920adc4e9fc"
29.7,19,0.0,3.39,3.6,37.1,1,1025.0,2017,5,18,14,"570c151c-07d5-4c94-b90a-03edc82144d7"
30.5,19,0.0,3.56,5.1,38.1,1,928.0,2017,5,18,15,"0f383a4b-a864-4ace-915f-5fe68a1bff23"
29.6,19,0.0,3.38,7.7,36.5,1,414.0,2017,5,18,16,"226bfcc5-ee42-4e42-9290-3d14ec7a39b1"
29.2,17,0.0,3.37,10.5,35.3,1,408.0,2017,5,18,17,"4c776415-6668-4694-9724-0d07a9f970b9"
29.5,13,0.0,3.56,6.0,32.9,1,277.0,2017,5,18,18,"f7067a87-45c6-4504-a415-536d77728723"
26.3,18,0.0,2.81,7.6,30.9,1,67.0,2017,5,18,19,"4af470ff-0978-41ff-8bbd-3cff7a68cb31"
24.1,35,0.0,1.95,13.8,28.9,0,0.0,2017,5,18,20,"5e46e768-23a1-4536-9d3e-35d7dca3d707"
22.3,48,0.0,1.41,16.0,27.5,0,0.0,2017,5,18,21,"b8aaa458-f2eb-4701-99ea-789a5f9fa78e"
20.3,71,0.0,0.68,15.4,26.1,0,0.0,2017,5,18,22,"cfa4c97b-8017-4bd2-a6f3-9c89892a04e9"
19.5,76,0.0,0.53,12.2,25.0,0,0.0,2017,5,18,23,"4b3b23a9-7569-4302-9945-4a560af39374"
18.7,77,0.0,0.49,9.4,24.1,0,0.0,2017,5,19,0,"e8a18333-97b2-435d-aa5e-17eb4e05aa7c"
18.1,71,0.0,0.6,11.1,23.2,0,0.0,2017,5,19,1,"ab4bd174-7560-4221-971b-76242460bb7a"
18.2,58,0.0,0.87,13.1,22.5,0,0.0,2017,5,19,2,"13b3e192-6747-4966-bfbc-c46dd5494da7"
17.9,56,0.0,0.9,10.7,22.0,0,0.0,2017,5,19,3,"e6272fa0-56a7-490b-ab1c-17711101b4b1"
17.2,57,0.0,0.84,8.4,21.4,0,0.0,2017,5,19,4,"5525780f-4fc0-48e1-bf82-fa32dc474ce0"
16.4,61,0.0,0.73,8.5,20.8,0,0.0,2017,5,19,5,"1e34365f-9097-4a35-a958-8e3cbe6ae48b"
15.6,65,0.0,0.63,7.4,20.5,0,0.0,2017,5,19,6,"4c1299d8-1790-45cb-a0d8-12f03f894fd1"
17.8,56,0.0,0.9,10.4,20.5,1,62.0,2017,5,19,7,"5b11fcde-8e6e-4b62-a7c2-f9b5e6812767"
20.7,43,0.0,1.39,9.9,22.1,1,276.0,2017,5,19,8,"dae927aa-f14f-4920-a682-02dbd2e43b7f"
22.7,29,0.0,1.97,11.2,24.6,1,520.0,2017,5,19,9,"c8f733f2-dba6-481f-8c99-2afebcb81430"
24.9,20,0.0,2.54,13.6,27.3,1,741.0,2017,5,19,10,"6ea0a3be-4cad-48e8-9e3e-33733701530f"
26.9,14,0.0,3.03,14.6,30.1,1,922.0,2017,5,19,11,"55d172bd-5bc6-4ba9-8df0-79879819d021"
28.1,14,0.0,3.29,13.0,32.7,1,1039.0,2017,5,19,12,"131a21c9-1eb4-412d-a1a0-0aa78b7272dc"
29.1,13,0.0,3.5,10.4,35.0,1,1084.0,2017,5,19,13,"e8ce81a8-cd76-4b6b-98b7-ed343a9c2859"
30.1,13,0.0,3.73,9.6,36.8,1,1051.0,2017,5,19,14,"901e2636-bd6b-4de1-a0a7-99abd9741def"
30.5,13,0.0,3.83,9.0,37.7,1,946.0,2017,5,19,15,"e0fc40ba-95ea-44ea-9d64-0a220bf4bbec"
30.6,13,0.0,3.83,7.5,37.9,1,791.0,2017,5,19,16,"8cdaea55-4ba0-44a1-b6cb-2613c17494f0"
30.5,12,0.0,3.86,9.5,36.7,1,469.0,2017,5,19,17,"93c8e6c0-ed2a-43ec-8713-d63570aa9fa5"
29.7,10,0.0,3.76,20.9,34.6,1,229.0,2017,5,19,18,"9b144734-1ff9-4648-aa16-98e9e6449635"
25.9,27,0.0,2.44,18.4,32.2,1,88.0,2017,5,19,19,"1761cd95-6748-4199-b0a1-fa0cf92103b5"
23.0,44,0.0,1.57,11.2,29.8,0,1.0,2017,5,19,20,"4e55b247-cbcd-423e-84bd-f59332436299"
22.0,50,0.0,1.33,9.0,28.0,0,0.0,2017,5,19,21,"bd35f0d6-9fd9-4fd9-9e31-8f5641acda04"
21.2,55,0.0,1.14,9.2,26.6,0,0.0,2017,5,19,22,"47113be6-be1c-463e-9153-15a5d37bb517"
20.6,58,0.0,1.03,12.2,25.6,0,0.0,2017,5,19,23,"cad0d441-6e5d-4a79-8371-5c3971ec5539"
20.0,57,0.0,1.02,10.4,24.7,0,0.0,2017,5,20,0,"7dc02b94-b829-4baa-8be8-2c11e3a17256"
18.7,61,0.0,0.85,6.8,23.8,0,0.0,2017,5,20,1,"47924951-276c-49fe-9dc3-461f08519843"
18.2,61,0.0,0.82,8.9,23.1,0,0.0,2017,5,20,2,"67ce508d-a03b-4574-b335-860f3dd891a4"
17.7,59,0.0,0.84,10.4,22.5,0,0.0,2017,5,20,3,"b764b274-4b0a-4e9d-98a9-fc5be30afc01"
17.4,57,0.0,0.86,10.3,21.9,0,0.0,2017,5,20,4,"ba7068dc-5323-4ce9-9770-61fda2fa0ba0"
17.3,54,0.0,0.91,12.5,21.4,0,0.0,2017,5,20,5,"03362d76-aa10-4d2a-8d45-650d954aece5"
16.8,56,0.0,0.84,8.5,21.1,0,0.0,2017,5,20,6,"0b50c8ec-3fb6-45ae-935e-f3bc647088a9"
18.9,47,0.0,1.17,10.0,21.2,1,61.0,2017,5,20,7,"31d641a5-fe00-4ee9-abc0-894a3df76432"
21.5,40,0.0,1.54,8.2,22.9,1,274.0,2017,5,20,8,"ca007a39-53bf-4ff2-b62d-af24ad67d978"
23.6,33,0.0,1.95,8.0,25.4,1,514.0,2017,5,20,9,"ce1fd996-4d6d-4008-8278-37e9f03a97e3"
25.7,27,0.0,2.42,8.9,28.3,1,733.0,2017,5,20,10,"73857a47-64d8-4e2a-9c10-6394e1ab29ea"
27.4,22,0.0,2.83,10.3,31.2,1,908.0,2017,5,20,11,"3f0d0976-1ab4-4c11-8e77-3d01c1b1dc14"
28.8,19,0.0,3.23,9.5,33.8,1,1024.0,2017,5,20,12,"a7d5caa0-cd81-408b-bf53-0e699e597877"
29.9,16,0.0,3.54,8.4,36.1,1,1070.0,2017,5,20,13,"50990b43-594b-4f75-8fd2-3f3a8c420a02"
30.4,15,0.0,3.71,8.0,37.7,1,1043.0,2017,5,20,14,"f8c7980e-a391-4c27-b130-8573c817e244"
30.9,13,0.0,3.88,6.6,38.5,1,913.0,2017,5,20,15,"03fb5c04-cec3-4b05-9b22-c39172de90ff"
30.2,15,0.0,3.67,22.0,38.1,1,754.0,2017,5,20,16,"10c96d70-1a64-4ed9-bef4-eb645d3f2062"
27.6,20,0.0,2.95,25.6,35.8,1,397.0,2017,5,20,17,"3d32a590-47f0-4bb2-a665-8b1717b33696"
26.0,37,0.0,2.12,14.9,33.9,1,221.0,2017,5,20,18,"03202df5-934d-4146-8744-2a969836d287"
23.2,56,2.5,1.27,22.3,31.0,1,48.0,2017,5,20,19,"ac2188fd-831c-4ba0-b24f-15e6c103a7dc"
21.8,66,0.0,0.9,19.5,28.9,0,1.0,2017,5,20,20,"5385167d-815a-4bd3-b5a7-0896c598f211"
20.5,70,0.0,0.72,12.1,27.4,0,0.0,2017,5,20,21,"dc5e11b6-29d4-427e-af08-df4e078350ef"
19.7,70,0.0,0.69,12.4,26.1,0,0.0,2017,5,20,22,"78b47dd1-bc01-4feb-8a72-f817c5bf676d"
18.5,75,0.0,0.54,6.7,24.9,0,0.0,2017,5,20,23,"2babbf7f-3293-41b4-b560-3f5f7080ab8f"
17.1,83,0.0,0.33,4.6,23.9,0,0.0,2017,5,21,0,"a31a71dd-f595-408f-bc77-d06c5a790aab"
16.9,85,0.0,0.29,5.8,23.1,0,0.0,2017,5,21,1,"881d982d-a2b9-40a5-9cbe-f7301f36bec3"
16.5,87,0.0,0.25,4.3,22.5,0,0.0,2017,5,21,2,"759b0bf5-95f7-4101-ad63-c39351a1e228"
16.2,89,0.0,0.2,3.3,22.0,0,0.0,2017,5,21,3,"a2543252-9db6-436a-a9c3-366618ab771f"
15.7,93,0.0,0.13,3.8,21.5,0,0.0,2017,5,21,4,"7c4f8572-bfdf-4696-b398-92bd4fee7587"
15.9,91,0.0,0.16,4.0,21.2,0,0.0,2017,5,21,5,"8af85b5c-5e42-4551-8c55-af7915bb2c5d"
16.8,84,0.0,0.31,4.3,21.7,0,0.0,2017,5,21,6,"93f79d4f-0cc6-40ce-9f5c-926938aff9e3"
17.3,81,0.0,0.38,5.4,21.9,1,24.0,2017,5,21,7,"811c2b98-d325-49d2-b15b-cfa1c0660c50"
17.8,80,0.1,0.41,6.9,22.4,1,96.0,2017,5,21,8,"3ff67e73-e8e3-4b1f-95eb-9dbd68225cd6"
18.5,76,0.1,0.51,8.5,23.2,1,195.0,2017,5,21,9,"fd2f6536-9b6d-4655-abf5-e01872d574af"
21.0,61,0.1,0.98,7.9,25.2,1,448.0,2017,5,21,10,"ed503184-9367-4b87-8181-cf4c1d3f52a8"
23.8,47,0.0,1.55,9.2,28.1,1,726.0,2017,5,21,11,"ff2c0b56-148f-4b7b-9b8c-a788aa5e1f6f"
26.2,38,0.0,2.12,9.5,31.3,1,975.0,2017,5,21,12,"cc9afef3-4dde-4eb1-bff3-f007d2503888"
27.5,32,0.0,2.5,13.4,33.4,1,949.0,2017,5,21,13,"cb5ff594-4822-4620-9aca-8041da4f1c41"
28.7,28,0.0,2.86,16.3,34.8,1,959.0,2017,5,21,14,"8fd036dc-5081-4e06-8193-0630d57755a2"
26.9,29,0.4,2.51,27.4,35.2,1,858.0,2017,5,21,15,"a2220407-aedb-44eb-85d8-b6aaf4d5ae00"
27.2,25,0.0,2.7,17.1,33.9,1,565.0,2017,5,21,16,"9dea364c-9095-407f-a5d2-6a93749a20db"
25.8,26,0.0,2.45,20.9,32.8,1,417.0,2017,5,21,17,"1c6af89e-e335-47f8-b3d1-749095d5770c"
25.9,34,0.0,2.21,21.9,32.1,1,230.0,2017,5,21,18,"4cc46a5a-1336-4802-89a4-756aa1134260"
23.0,51,0.0,1.37,22.9,30.1,1,94.0,2017,5,21,19,"01768575-7368-454a-9d1a-1836943014f2"
20.8,62,0.0,0.94,17.7,28.1,0,1.0,2017,5,21,20,"7aea85e5-cd1e-4931-ad5a-e954b67e2ae6"
19.8,67,0.0,0.76,13.4,26.6,0,0.0,2017,5,21,21,"23eff25d-af57-4cad-adf4-c95a77142fae"
19.0,71,0.0,0.64,10.2,25.4,0,0.0,2017,5,21,22,"eb7d3daf-0b1f-4bd4-88cd-d6ee3bd7828b"
18.1,74,0.0,0.55,8.9,24.3,0,0.0,2017,5,21,23,"ce0e987f-6f5d-4731-8138-0fa24e4de61b"
17.2,79,0.0,0.42,10.5,23.4,0,0.0,2017,5,22,0,"0be083b6-b8b7-453a-a072-3af2fb72a77a"
17.3,79,0.0,0.42,10.2,22.8,0,0.0,2017,5,22,1,"a5ad6557-b584-4551-9421-41566c542a51"
16.9,78,0.0,0.43,3.8,22.1,0,0.0,2017,5,22,2,"b775ac14-60c9-405f-8e98-b803a540acac"
15.9,83,0.0,0.3,8.0,21.4,0,0.0,2017,5,22,3,"16a1e375-d52b-4a07-9705-b41ccdc5a850"
14.8,90,0.0,0.18,5.0,20.8,0,0.0,2017,5,22,4,"11ad87a5-5164-4324-b1bd-e0fb3a60ce36"
15.2,86,0.0,0.24,4.7,20.3,0,0.0,2017,5,22,5,"3c431743-0eab-4afd-a37d-ce817fa883e6"
14.7,94,0.0,0.11,1.1,19.9,0,0.0,2017,5,22,6,"c795c9f4-0804-4a85-89f8-63aabfd69b00"
16.0,85,0.0,0.27,6.6,20.2,1,53.0,2017,5,22,7,"ef4175b9-9ac6-4c6b-8772-0816e45fa258"
18.4,71,0.0,0.61,6.2,21.8,1,241.0,2017,5,22,8,"d2187351-2468-41c5-804c-a2a715eb9336"
21.3,57,0.0,1.09,8.6,24.1,1,497.0,2017,5,22,9,"43ba0009-6c47-404c-b473-1a2a8c14aade"
23.0,49,0.0,1.42,1.8,26.9,1,637.0,2017,5,22,10,"2ab5cf5d-c5be-432e-87a4-671db3bc9ff0"
24.7,43,0.0,1.78,6.4,29.7,1,819.0,2017,5,22,11,"68c5265b-ff00-4e0c-864c-5f43600fd320"
26.5,37,0.0,2.17,8.5,32.4,1,983.0,2017,5,22,12,"2ff6e899-287c-4914-b47d-85d3357c4a06"
27.7,32,0.0,2.53,9.1,34.5,1,1030.0,2017,5,22,13,"596f6edd-abd3-40c3-ac07-cd4d5207fbd7"
28.6,27,0.0,2.86,9.5,35.8,1,935.0,2017,5,22,14,"877b288a-146d-4770-a8c8-86a9549296a7"
28.5,24,0.0,2.95,7.6,36.5,1,851.0,2017,5,22,15,"aef11aa5-7105-4c76-b2f3-28a82226cafc"
27.7,23,0.1,2.87,10.4,35.1,1,449.0,2017,5,22,16,"b1607e9d-e7ee-4055-b011-45a15642fd54"
25.3,34,0.0,2.12,13.9,33.8,1,336.0,2017,5,22,17,"71b446c4-8475-47b8-bbb5-3d719ce0dc99"
25.1,36,0.0,2.03,8.4,32.3,1,179.0,2017,5,22,18,"8fa9d4ed-8f46-4d9f-9a6e-eb8607ccc6e8"
22.7,55,0.0,1.24,26.0,30.0,1,67.0,2017,5,22,19,"67ca314d-1aae-479e-9d9e-979d22fdd3e5"
21.0,67,0.0,0.81,16.6,28.0,0,1.0,2017,5,22,20,"cd198aec-c21d-48c4-97e1-ee1196bd3802"
20.5,59,0.0,1.0,4.0,26.5,0,0.0,2017,5,22,21,"6baf82ea-073b-4b9e-9099-27e107da0efe"
20.0,59,0.0,0.96,5.2,25.3,0,0.0,2017,5,22,22,"93c57a6b-847b-4540-bb32-af930bd0d400"
19.0,61,0.0,0.86,5.1,24.4,0,0.0,2017,5,22,23,"5cef6480-d352-4962-ad8b-c9047128222d"
18.8,62,0.0,0.83,9.4,23.5,0,0.0,2017,5,23,0,"9772aaef-0112-48ea-b761-81caf171dd2e"
18.2,67,0.0,0.69,14.2,22.9,0,0.0,2017,5,23,1,"25e4b4e5-f7f3-4859-a3ca-a1b933b68157"
17.6,69,0.0,0.63,10.2,22.4,0,0.0,2017,5,23,2,"ab02af93-de80-49b4-b1a9-2f2d79c2ad91"
16.9,72,0.0,0.55,7.9,21.8,0,0.0,2017,5,23,3,"0b0d3973-6b26-4028-a7cb-6a287fc83bb6"
16.6,73,0.0,0.52,7.8,21.3,0,0.0,2017,5,23,4,"9c567814-0285-45a1-a6b0-c15699c322f2"
16.4,72,0.0,0.53,9.3,20.9,0,0.0,2017,5,23,5,"9294a7bb-d923-4fa0-9589-423405d5558f"
16.7,70,0.0,0.58,11.1,20.7,0,0.0,2017,5,23,6,"fa439194-e624-43ad-a769-3b3be1d09a47"
18.3,63,0.0,0.79,14.3,20.8,1,60.0,2017,5,23,7,"a30ccfc6-18c0-4589-8e83-a5961963ba7a"
20.6,53,0.0,1.13,13.3,22.2,1,269.0,2017,5,23,8,"40b8416d-f6d5-42bb-81c9-ea9c7c0e921d"
22.6,44,0.0,1.53,13.8,24.5,1,516.0,2017,5,23,9,"b54d87c3-c812-4de7-bbcc-4277278fa92e"
24.8,34,0.0,2.06,13.6,27.2,1,736.0,2017,5,23,10,"0b4ce1ae-8a6b-4c45-8a7b-022cadc09fc9"
26.5,28,0.0,2.49,11.9,30.0,1,904.0,2017,5,23,11,"242770f5-2ed4-4547-b28d-7bfeba70fe6c"
27.9,24,0.0,2.85,9.4,32.7,1,1020.0,2017,5,23,12,"40cca6ed-a2a0-47d8-8833-9c7b54bd0c2e"
28.9,22,0.0,3.12,8.7,34.9,1,1061.0,2017,5,23,13,"725f782e-a560-4ef7-81df-cf50265dd4ae"
29.9,20,0.0,3.38,9.8,36.5,1,1021.0,2017,5,23,14,"fd6da99b-26e6-4023-8350-612091e4e193"
30.2,18,0.0,3.53,12.8,37.1,1,899.0,2017,5,23,15,"48915bcd-8888-4bbb-9e87-308883292dd2"
30.6,14,0.0,3.77,14.2,37.0,1,778.0,2017,5,23,16,"eff9c28e-5f2d-42c5-b8a3-35a8ea084f32"
30.2,13,0.0,3.75,16.9,36.0,1,538.0,2017,5,23,17,"587d8124-2d30-474c-8103-235943b436e1"
29.6,10,0.0,3.74,19.6,34.1,1,300.0,2017,5,23,18,"2b1d364b-3427-4ad4-b55f-17182a7e0fcd"
27.3,13,0.0,3.17,10.1,32.0,1,92.0,2017,5,23,19,"58eac34f-c106-4a44-8404-4d7002b51a89"
22.3,26,0.0,1.99,7.4,29.4,0,1.0,2017,5,23,20,"31473dfd-47ff-4a75-b0cf-3969c012cb98"
20.9,39,0.0,1.5,6.3,27.5,0,0.0,2017,5,23,21,"38532608-6f75-4196-8f08-af6407624f65"
20.6,48,0.0,1.25,10.9,26.1,0,0.0,2017,5,23,22,"5b8c592f-ab5d-4af2-9c96-e098e0c5e61f"
19.3,53,0.0,1.06,8.5,25.0,0,0.0,2017,5,23,23,"1f25827b-e9f6-46dd-9140-e3e4befa64d3"
18.4,56,0.0,0.93,9.4,24.0,0,0.0,2017,5,24,0,"6bcecc94-b08d-435d-aa5d-fc097a594abc"
17.8,60,0.0,0.82,10.9,23.3,0,0.0,2017,5,24,1,"d614f94d-d9ad-4070-ac9f-728fc066d2af"
17.2,63,0.0,0.73,8.5,22.6,0,0.0,2017,5,24,2,"dee93f95-a9e8-4cf8-96b7-3d13b10e0ce7"
16.7,67,0.0,0.63,9.0,22.0,0,0.0,2017,5,24,3,"392cfc62-0989-4ee2-8176-d9996b01c78c"
16.5,70,0.0,0.57,13.0,21.5,0,0.0,2017,5,24,4,"866460bf-d9a8-47d3-95fe-b4d7c029cd2c"
16.1,75,0.0,0.46,13.8,21.0,0,0.0,2017,5,24,5,"25afdbba-ee07-4aa9-82c6-61e1c456456f"
15.9,75,0.0,0.45,8.1,20.7,0,0.0,2017,5,24,6,"20a2cecd-f4b9-4730-ad92-b9fcfd69ad4e"
17.2,70,0.0,0.58,3.8,20.8,1,65.0,2017,5,24,7,"e3b8fe37-d5b0-4bea-a621-443df71bd8c2"
18.4,67,0.0,0.69,7.5,22.1,1,221.0,2017,5,24,8,"d12948aa-663d-4124-8f22-013c59932fe1"
19.9,61,0.0,0.92,6.3,24.0,1,374.0,2017,5,24,9,"ce5d6dcf-584b-41f4-bf16-22a2453eac0e"
21.3,53,0.2,1.18,8.6,26.2,1,592.0,2017,5,24,10,"fc310a56-8293-4fbf-a828-58c750e9a93f"
22.7,47,0.3,1.47,10.2,28.4,1,805.0,2017,5,24,11,"c7a6c61e-7b1c-43d9-b7c8-65d8089119d2"
23.6,43,0.1,1.68,9.3,30.2,1,781.0,2017,5,24,12,"14d79fcc-ff45-4d99-b6e1-663e45f3723c"
24.8,39,0.0,1.91,9.1,32.3,1,892.0,2017,5,24,13,"b041e34c-bfcf-43bf-b67b-50307690171e"
26.1,33,0.1,2.25,6.5,34.0,1,918.0,2017,5,24,14,"ffedfe75-e48e-40f4-8e0b-5c698a1d9dfe"
25.7,33,0.1,2.2,10.8,34.7,1,819.0,2017,5,24,15,"b3e8985a-3cf2-480a-b810-89353d9c565b"
26.2,25,0.0,2.55,19.8,34.4,1,661.0,2017,5,24,16,"065c6f7e-6647-4bc4-b98a-eeaf0fc5ba78"
24.7,31,0.0,2.16,8.3,32.8,1,355.0,2017,5,24,17,"a9d48433-5895-4553-91cf-d9f325fe5a3a"
24.2,34,0.3,2.01,13.7,30.8,1,163.0,2017,5,24,18,"34038ce2-9d6b-4acf-a9b4-dfe6f8931357"
22.8,40,0.0,1.66,4.6,29.2,1,73.0,2017,5,24,19,"411f10cf-2ebb-469a-a1b4-0b4a7b5050da"
21.4,47,0.0,1.36,8.4,27.3,0,1.0,2017,5,24,20,"b0e0addf-f302-440a-98c4-5af7b043bc2b"
19.6,64,0.0,0.82,8.4,25.9,0,0.0,2017,5,24,21,"0f79b2eb-c27a-4c29-982b-ab0439d529fe"
18.5,75,0.0,0.54,9.0,24.7,0,0.0,2017,5,24,22,"7ab126d5-ed35-4a50-bfda-5c8bc19abf50"
17.9,72,0.0,0.57,6.3,23.7,0,0.0,2017,5,24,23,"3481adc4-fe87-432f-959e-2ec45c25317a"
17.7,68,0.0,0.64,5.2,22.9,0,0.0,2017,5,25,0,"f9bf40fa-2cce-4c84-8b18-6166a2cf725c"
16.8,69,0.0,0.6,6.4,22.3,0,0.0,2017,5,25,1,"dab02676-4d21-4b1a-ae26-560242575f93"
16.8,66,0.0,0.65,4.8,21.7,0,0.0,2017,5,25,2,"1f028adc-e54c-4091-b98d-6b6d4f896c2e"
16.8,64,0.0,0.68,5.0,21.3,0,0.0,2017,5,25,3,"fe968109-0877-4698-9fcd-8233311aeb16"
16.8,64,0.0,0.68,11.3,20.9,0,0.0,2017,5,25,4,"c1531f08-6be8-4ad8-afb6-3d697b2589ae"
16.6,66,0.0,0.64,11.5,20.6,0,0.0,2017,5,25,5,"0d4ab516-eb00-4cce-9b32-a7c229fde05d"
16.0,69,0.0,0.57,13.9,20.3,0,0.0,2017,5,25,6,"f065e933-cb1e-497d-b6ac-621ccd78992c"
17.6,60,0.0,0.8,15.9,20.5,1,56.0,2017,5,25,7,"1c580791-607d-4f01-bf23-1e609fcfe53d"
19.9,54,0.0,1.06,19.7,21.8,1,255.0,2017,5,25,8,"78d560ec-293f-482c-be07-0d78fe5e3c54"
